loss,mae,val_loss,val_mae,experimento,dense_config,optimizer,epoch
0.003367965342476964,0.038063403218984604,0.003574409754946828,0.040943361818790436,64_relu_rmsprop,64_relu,RMSprop,28
0.0033591855317354202,0.038015998899936676,0.0035813944414258003,0.04103909060359001,64_relu_rmsprop,64_relu,RMSprop,29
0.0033527568448334932,0.03799121454358101,0.0035870217252522707,0.04101848602294922,64_relu_rmsprop,64_relu,RMSprop,30
0.053080495446920395,0.15689422190189362,0.005642453674226999,0.05773855373263359,64_relu_adam,64_relu,Adam,1
0.005225983913987875,0.05035099759697914,0.004331747069954872,0.049001242965459824,64_relu_adam,64_relu,Adam,2
0.003968699369579554,0.043063003569841385,0.003960681613534689,0.045361440628767014,64_relu_adam,64_relu,Adam,3
0.0032853870652616024,0.038351871073246,0.0037069329991936684,0.04299529269337654,64_relu_adam,64_relu,Adam,4
0.0027342806570231915,0.034039054065942764,0.0036066470202058554,0.04217812046408653,64_relu_adam,64_relu,Adam,5
0.0022683334536850452,0.030213285237550735,0.0035867688711732626,0.04184138774871826,64_relu_adam,64_relu,Adam,6
0.0018750105518847704,0.026911931112408638,0.0036252052523195744,0.04220880568027496,64_relu_adam,64_relu,Adam,7
0.0015407210448756814,0.023878222331404686,0.0037010563537478447,0.043048907071352005,64_relu_adam,64_relu,Adam,8
0.0012496240669861436,0.021127689629793167,0.0038066755514591932,0.043990347534418106,64_relu_adam,64_relu,Adam,9
0.0010016803862527013,0.018508493900299072,0.003920734394341707,0.044873129576444626,64_relu_adam,64_relu,Adam,10
0.0008037773077376187,0.016670284792780876,0.0040912386029958725,0.04585519805550575,64_relu_adam,64_relu,Adam,11
0.0007228764006868005,0.016726884990930557,0.005184027832001448,0.053915392607450485,64_relu_adam,64_relu,Adam,12
0.0009758536471053958,0.021077120676636696,0.005686725489795208,0.057945720851421356,64_relu_adam,64_relu,Adam,13
0.0015637692995369434,0.027733860537409782,0.004409719258546829,0.048456255346536636,64_relu_adam,64_relu,Adam,14
0.0021181562915444374,0.033794887363910675,0.004080289043486118,0.04553326219320297,64_relu_adam,64_relu,Adam,15
0.003937988076359034,0.04601418972015381,0.00413484126329422,0.046923961490392685,64_relu_adam,64_relu,Adam,16
0.0015182631323114038,0.02733573503792286,0.0039011002518236637,0.0446142852306366,64_relu_adam,64_relu,Adam,17
0.0011461526155471802,0.023179270327091217,0.003925841301679611,0.0447964183986187,64_relu_adam,64_relu,Adam,18
0.0008832471794448793,0.02015378698706627,0.0041009727865457535,0.04594006761908531,64_relu_adam,64_relu,Adam,19
0.0006315946229733527,0.017133023589849472,0.0042585949413478374,0.04714225232601166,64_relu_adam,64_relu,Adam,20
0.0007454427541233599,0.01887449622154236,0.004269154742360115,0.047409914433956146,64_relu_adam,64_relu,Adam,21
0.0009016469703055918,0.02144588902592659,0.004186066798865795,0.04683806374669075,64_relu_adam,64_relu,Adam,22
0.0016503240913152695,0.03068864345550537,0.00507310638204217,0.054003216326236725,64_relu_adam,64_relu,Adam,23
0.004784662276506424,0.052698686718940735,0.008758693933486938,0.07768450677394867,64_relu_adam,64_relu,Adam,24
0.002528000855818391,0.03816716745495796,0.003915776498615742,0.045895256102085114,64_relu_adam,64_relu,Adam,25
0.0016729639610275626,0.029855484142899513,0.004037865437567234,0.046777572482824326,64_relu_adam,64_relu,Adam,26
0.0013148565776646137,0.026159800589084625,0.0044519659131765366,0.050274189561605453,64_relu_adam,64_relu,Adam,27
0.0010994803160429,0.024482708424329758,0.00474398210644722,0.05275847390294075,64_relu_adam,64_relu,Adam,28
0.0011558460537344217,0.024957353249192238,0.004794739186763763,0.05297774076461792,64_relu_adam,64_relu,Adam,29
0.0011972367065027356,0.02547592483460903,0.0049747261218726635,0.05419447273015976,64_relu_adam,64_relu,Adam,30
0.06309585273265839,0.162761852145195,0.0048389439471066,0.052719999104738235,64_32_relu_sgd,64_32_relu,SGD,1
0.004741405136883259,0.047339923679828644,0.004570525139570236,0.050643693655729294,64_32_relu_sgd,64_32_relu,SGD,2
0.0045319488272070885,0.04557250440120697,0.004357462283223867,0.04893358051776886,64_32_relu_sgd,64_32_relu,SGD,3
0.004374540410935879,0.04416439309716225,0.004200526047497988,0.04762577638030052,64_32_relu_sgd,64_32_relu,SGD,4
0.004257728811353445,0.04303833469748497,0.0040796417742967606,0.04657432436943054,64_32_relu_sgd,64_32_relu,SGD,5
0.004168420564383268,0.04213474690914154,0.003984073642641306,0.04574265703558922,64_32_relu_sgd,64_32_relu,SGD,6
0.004098053555935621,0.04140660539269447,0.003904705634340644,0.04503745213150978,64_32_relu_sgd,64_32_relu,SGD,7
0.0040410542860627174,0.04078720137476921,0.003839753335341811,0.04444142431020737,64_32_relu_sgd,64_32_relu,SGD,8
0.0039947968907654285,0.04026494175195694,0.0037857098504900932,0.04392319172620773,64_32_relu_sgd,64_32_relu,SGD,9
0.003957522101700306,0.039829518646001816,0.0037419607397168875,0.04348821938037872,64_32_relu_sgd,64_32_relu,SGD,10
0.003927679732441902,0.039475079625844955,0.0037049283273518085,0.04312078654766083,64_32_relu_sgd,64_32_relu,SGD,11
0.0039036080706864595,0.039186444133520126,0.003674056613817811,0.04281938821077347,64_32_relu_sgd,64_32_relu,SGD,12
0.003884274046868086,0.038952767848968506,0.0036485539749264717,0.042572539299726486,64_32_relu_sgd,64_32_relu,SGD,13
0.0038683265447616577,0.03875362128019333,0.003626619465649128,0.04236230254173279,64_32_relu_sgd,64_32_relu,SGD,14
0.0038549862802028656,0.03857758641242981,0.003607639577239752,0.04217997565865517,64_32_relu_sgd,64_32_relu,SGD,15
0.003843702143058181,0.03842543810606003,0.0035910101141780615,0.04201654717326164,64_32_relu_sgd,64_32_relu,SGD,16
0.0038341116160154343,0.03829623758792877,0.003576545510441065,0.041871327906847,64_32_relu_sgd,64_32_relu,SGD,17
0.0038259236607700586,0.038187187165021896,0.0035637617111206055,0.04174215719103813,64_32_relu_sgd,64_32_relu,SGD,18
0.0038189231418073177,0.038094889372587204,0.003552571637555957,0.04162978753447533,64_32_relu_sgd,64_32_relu,SGD,19
0.003812905866652727,0.038013409823179245,0.0035427287220954895,0.041531965136528015,64_32_relu_sgd,64_32_relu,SGD,20
0.0038076667115092278,0.037942998111248016,0.0035340345930308104,0.041448116302490234,64_32_relu_sgd,64_32_relu,SGD,21
0.003803045954555273,0.03788257762789726,0.003526381216943264,0.041373830288648605,64_32_relu_sgd,64_32_relu,SGD,22
0.0037990084383636713,0.03783101961016655,0.003519525518640876,0.041305720806121826,64_32_relu_sgd,64_32_relu,SGD,23
0.0037954438012093306,0.037786539644002914,0.003513435600325465,0.04124477505683899,64_32_relu_sgd,64_32_relu,SGD,24
0.003792330389842391,0.037747301161289215,0.0035078832879662514,0.04118752479553223,64_32_relu_sgd,64_32_relu,SGD,25
0.003789592068642378,0.03771260380744934,0.003502999898046255,0.041136618703603745,64_32_relu_sgd,64_32_relu,SGD,26
0.0037870886735618114,0.03768165409564972,0.003498685546219349,0.04109259322285652,64_32_relu_sgd,64_32_relu,SGD,27
0.003784783184528351,0.037654049694538116,0.0034948878455907106,0.041052915155887604,64_32_relu_sgd,64_32_relu,SGD,28
0.0037826949264854193,0.037629030644893646,0.003491279436275363,0.04101601243019104,64_32_relu_sgd,64_32_relu,SGD,29
0.0037808308843523264,0.03760770335793495,0.0034880146849900484,0.04098257049918175,64_32_relu_sgd,64_32_relu,SGD,30
0.03488115966320038,0.13009488582611084,0.007941531017422676,0.07166548073291779,64_32_relu_rmsprop,64_32_relu,RMSprop,1
0.007962391711771488,0.06420353800058365,0.004976050462573767,0.05376920849084854,64_32_relu_rmsprop,64_32_relu,RMSprop,2
0.005854515358805656,0.05426675081253052,0.004145957063883543,0.04726438969373703,64_32_relu_rmsprop,64_32_relu,RMSprop,3
0.004894707351922989,0.048774708062410355,0.003924006130546331,0.045254651457071304,64_32_relu_rmsprop,64_32_relu,RMSprop,4
0.004435108508914709,0.045240793377161026,0.003667486598715186,0.04272421821951866,64_32_relu_rmsprop,64_32_relu,RMSprop,5
0.004169423133134842,0.043540433049201965,0.003628048114478588,0.042423512786626816,64_32_relu_rmsprop,64_32_relu,RMSprop,6
0.003993680234998465,0.042170800268650055,0.0036053513176739216,0.04221756011247635,64_32_relu_rmsprop,64_32_relu,RMSprop,7
0.003892908338457346,0.04149143397808075,0.0036208932287991047,0.042416051030159,64_32_relu_rmsprop,64_32_relu,RMSprop,8
0.0038091172464191914,0.04093160107731819,0.003596639260649681,0.042182691395282745,64_32_relu_rmsprop,64_32_relu,RMSprop,9
0.003732325742021203,0.0404922179877758,0.0036411702167242765,0.04256194084882736,64_32_relu_rmsprop,64_32_relu,RMSprop,10
0.0036742708180099726,0.04020730033516884,0.003637299407273531,0.04243479669094086,64_32_relu_rmsprop,64_32_relu,RMSprop,11
0.0036313950549811125,0.04000307619571686,0.0036204999778419733,0.04198938235640526,64_32_relu_rmsprop,64_32_relu,RMSprop,12
0.003593333065509796,0.039812687784433365,0.00362387765198946,0.04199765995144844,64_32_relu_rmsprop,64_32_relu,RMSprop,13
0.0035668383352458477,0.03970376029610634,0.0036117827985435724,0.041746899485588074,64_32_relu_rmsprop,64_32_relu,RMSprop,14
0.0035453438758850098,0.039569418877363205,0.003620699280872941,0.04165385663509369,64_32_relu_rmsprop,64_32_relu,RMSprop,15
0.0035274657420814037,0.03947247192263603,0.0036290388088673353,0.041671063750982285,64_32_relu_rmsprop,64_32_relu,RMSprop,16
0.0035181972198188305,0.03943617641925812,0.0036252758000046015,0.04154623672366142,64_32_relu_rmsprop,64_32_relu,RMSprop,17
0.0035026040859520435,0.03933720290660858,0.0036319741047918797,0.04154513403773308,64_32_relu_rmsprop,64_32_relu,RMSprop,18
0.003491990501061082,0.039282526820898056,0.003635409753769636,0.04150758683681488,64_32_relu_rmsprop,64_32_relu,RMSprop,19
0.0034823815803974867,0.039232946932315826,0.003637293353676796,0.04151351377367973,64_32_relu_rmsprop,64_32_relu,RMSprop,20
0.003472956595942378,0.039201874285936356,0.003638292197138071,0.041426882147789,64_32_relu_rmsprop,64_32_relu,RMSprop,21
0.0034643043763935566,0.03914371505379677,0.003635528963059187,0.041429609060287476,64_32_relu_rmsprop,64_32_relu,RMSprop,22
0.0034562028013169765,0.03909526765346527,0.00363804935477674,0.04142586514353752,64_32_relu_rmsprop,64_32_relu,RMSprop,23
0.0034486507065594196,0.03904523327946663,0.00364289921708405,0.04143630713224411,64_32_relu_rmsprop,64_32_relu,RMSprop,24
0.0034381074365228415,0.03898163512349129,0.0036270921118557453,0.04128502681851387,64_32_relu_rmsprop,64_32_relu,RMSprop,25
